photoid,username,location,ownerid,title,url,posted,taken
27097345429,BugsAlive,"Swindon, U.K.",62261886@N03,Lexias pardalis - the Common Archduke male,https://live.staticflickr.com/4542/27097345429_da9458d68a_b.jpg,1512574234,2015-03-12 13:23:42
5548288947,Wee Foong,"Singapore, Singapore",14932126@N08,P1000010_Cratoxylum formosum,https://live.staticflickr.com/5131/5548288947_97fc98f5a7_b.jpg,1300757418,2011-03-21 14:38:37
5735169175,LTR Farm,,56047685@N02,"Cratoxylum formosum  ល្ងៀង, ដើមល្ងៀង ",https://live.staticflickr.com/5263/5735169175_81a9ea7dae_b.jpg,1305772974,2011-05-15 14:38:00
5963851947,Jake Teo,Singapore,23540772@N05,Cratoxylum formosum Hypericaceae,https://live.staticflickr.com/6143/5963851947_7b36493c0a_b.jpg,1311348401,2011-07-21 13:33:42
5548241639,Wee Foong,"Singapore, Singapore",14932126@N08,P1000004_Cratoxylum formosum,https://live.staticflickr.com/5301/5548241639_c0a91c7814_b.jpg,1300756378,2011-03-21 14:36:26
5548862482,Wee Foong,"Singapore, Singapore",14932126@N08,P1000009_Cratoxylum formosum,https://live.staticflickr.com/5221/5548862482_753f97cc86_b.jpg,1300757224,2011-03-21 14:38:31
5548262951,Wee Foong,"Singapore, Singapore",14932126@N08,P1000007_Cratoxylum formosum,https://live.staticflickr.com/5067/5548262951_e9f2353403_b.jpg,1300756862,2011-03-21 14:37:48
3765489921,Jake Teo,Singapore,23540772@N05,Cratoxylum formosum Hypericaceae,https://live.staticflickr.com/3492/3765489921_6e7188baee_b.jpg,1248798436,2009-06-09 11:03:52
9912460883,Cerlin Ng,,89906643@N06,cratoxylum formosum 2,https://live.staticflickr.com/7399/9912460883_4546c746f5_b.jpg,1380011471,2013-08-18 09:33:40
48238573687,LTR Farm,,56047685@N02,"Cratoxylum formosum  ល្ងៀង, ដើមល្ងៀង ",https://live.staticflickr.com/65535/48238573687_52b766d006_b.jpg,1562656377,2019-07-09 00:12:49
48238518027,LTR Farm,,56047685@N02,"Cratoxylum formosum  ល្ងៀង, ដើមល្ងៀង ",https://live.staticflickr.com/65535/48238518027_6a241e25ba_b.jpg,1562655945,2019-07-09 00:05:31
48238493501,LTR Farm,,56047685@N02,"Cratoxylum formosum   ល្ងៀង, ដើមល្ងៀង ",https://live.staticflickr.com/65535/48238493501_4e98199563_b.jpg,1562656433,2019-07-09 00:13:46
48238567192,LTR Farm,,56047685@N02,"Cratoxylum formosum  ល្ងៀង, ដើមល្ងៀង ",https://live.staticflickr.com/65535/48238567192_4268f39702_b.jpg,1562656316,2019-07-09 00:11:54
15281573544,Tan TS,Singapore,34749397@N02,Pink Mempat Cratoxylum formosum,https://live.staticflickr.com/7555/15281573544_8ed6b18846_b.jpg,1417251628,2014-11-28 09:30:51
9912370144,Cerlin Ng,,89906643@N06,cratoxylum formosum 5,https://live.staticflickr.com/7399/9912370144_d3e400699a_b.jpg,1380011472,2012-10-24 09:06:08
5548830634,Wee Foong,"Singapore, Singapore",14932126@N08,P1000005_Cratoxylum formosum,https://live.staticflickr.com/5059/5548830634_2224037a7b_b.jpg,1300756537,2011-03-21 14:36:41
5548270505,Wee Foong,"Singapore, Singapore",14932126@N08,P1000008_Cratoxylum formosum,https://live.staticflickr.com/5264/5548270505_cd751356fa_b.jpg,1300757026,2011-03-21 14:37:55
5548837850,Wee Foong,"Singapore, Singapore",14932126@N08,P1000006_Cratoxylum formosum,https://live.staticflickr.com/5177/5548837850_b371fc0317_b.jpg,1300756698,2011-03-21 14:37:35
8227446282,Jake Teo,Singapore,23540772@N05,Cratoxylum formosum Hypericaceae,https://live.staticflickr.com/8203/8227446282_8a8725d41b_b.jpg,1354116730,2012-11-28 13:12:58
9912284395,Cerlin Ng,,89906643@N06,cratoxylum formosum 3,https://live.staticflickr.com/7295/9912284395_7b179a5d4d_b.jpg,1380011472,2013-08-25 12:48:56
15284188373,Tan TS,Singapore,34749397@N02,Pink Mempat Cratoxylum formosum,https://live.staticflickr.com/7462/15284188373_490a5e4bfd_b.jpg,1417251627,2014-11-28 09:30:21
26932609522,Cheng Wenda,Hong Kong,129955110@N08,Cratoxylum formosum 越南黄牛木 / 红芽木 Guttiferae,https://live.staticflickr.com/7732/26932609522_76b1d075ee_b.jpg,1463316123,2016-05-13 21:38:38
15514276240,Tan TS,Singapore,34749397@N02,Pink Mempat Cratoxylum formosum,https://live.staticflickr.com/3942/15514276240_84c66598bf_b.jpg,1415006391,2014-09-22 15:48:05
25115910828,Ahmad Fuad Morad,Malaysia,60706597@N07,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer,https://live.staticflickr.com/4644/25115910828_709bcbdb18_b.jpg,1513008125,2017-12-11 23:53:17
15514276000,Tan TS,Singapore,34749397@N02,Pink Mempat Cratoxylum formosum,https://live.staticflickr.com/7558/15514276000_627721a127_b.jpg,1415006392,2014-09-22 15:48:11
3341130454,siouxREEnam,,11450559@N06,sakura not quite,https://live.staticflickr.com/3614/3341130454_3407f5d6c0_b.jpg,1236592022,2009-02-28 09:20:11
38950237362,Ahmad Fuad Morad,Malaysia,60706597@N07,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer,https://live.staticflickr.com/4635/38950237362_8bb4d1917d_b.jpg,1513008124,2017-12-11 23:53:11
15284917213,Tan TS,Singapore,34749397@N02,Pink Mempat Cratoxylum formosum,https://live.staticflickr.com/8664/15284917213_63b7d1d1a7_b.jpg,1417261799,2014-11-28 09:29:35
15284188703,Tan TS,Singapore,34749397@N02,Pink Mempat Cratoxylum formosum,https://live.staticflickr.com/7487/15284188703_cd842d76d4_b.jpg,1417251626,2014-11-28 09:27:14
15796531126,Ahmad Fuad Morad,Malaysia,60706597@N07,Cratoxylum formosum Jacq. Benth. & Hook.f. ex Dyer,https://live.staticflickr.com/7518/15796531126_56ec7b6bf4_b.jpg,1416327205,2014-11-19 00:02:43
15716333938,Tan TS,Singapore,34749397@N02,Pink Mempat Cratoxylum formosum,https://live.staticflickr.com/7561/15716333938_b84a095c94_b.jpg,1417251626,2014-11-28 09:29:07
